"APPENDIX A
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1779,122 a,"Musical
Attractio ns","Singing
Hoosiers &
Queens",GK,44,"Fowle
r",IN,"Wednesday,
March 23, 1960","Music Parents of
Fowler","1.5
Hours","Formal
Concert","$30
0.00",Dinner,TRUE,8 00 pm,"Gym-
Auditori um"
1787,135,"Musical
Attractio ns","9arsity
Group",GK,13,"Munci
e",IN,"Saturday, April
23, 1960","Muncie Lodge
#433","1
Hour",Concert,"$15
0.00",Dinner,TRUE,8 00 pm,"Masonic
Temple"
1788,64 a,Musical Attractio ns,9arsity Group,GK,18,Bloom ington,IN,"Friday, October 07, 1960",Dental Alumni Association,"40
minut es",After Dinner Program,$50. 00,NI,TRUE,9 00 pm,"9an Orman Suburba
n"
1789,80,Musical Attractio ns,9arsity Group,GK,18,Indian apolis,IN,"Thursday, October 20, 1960",Employment Security Institute,"1
Hour",Banquet,$15 0.00,"Dinner at the Medical
Center",TRUE,8 00 pm,"Indianap olis
Athletic Club"
1791,112 a,Musical Attractio ns,Singing Hoosiers,GK,44,La Grang e,IN,"Tuesday, November 15,
1960",La Grange High School,NI,"Northern Indiana
Winter Tour - Assembly",$75. 00,Lunch,TRUE,1 00 pm C.D.T.,"La Grange
High School"
1790,105 a,Musical Attractio ns,Singing Hoosiers,GK,40,Howe,IN,"Tuesday, November 15,
1960",Howe Military School,NI,"Northern Indiana
Winter Tour - Concert",$15 0.00,"Dinner, Breakfast",TRUE,NI,Howe Auditori um
1792,102 a,Musical Attractio ns,Singing Hoosiers,GK,44,Birmi ngham,MI,"Wednesday, November 16,
1960",Groves Senior Choir,NI,Northern Indiana Winter Tour - Concert,$15 0.00,"overnight accommo dations, lunch,
breakfast",TRUE,NI,Groves High School
1793,116,Musical Attractio ns,Singing Hoosiers,GK,40,Butler,IN,"Thursday, November 17,
1960",Butler High School,NI,"Northern Indiana Winter Tour -
Convocation",$75. 00,Lunch,TRUE,1 30 or 2 00 pm,Butler High School
1794,75 a,Musical Attractio ns,Singing Hoosiers,GK,40,Fort Wayn e,IN,"Thursday, November 17,
1960",Chamber of Commerce,"1
Hour 20
Minut es",Northern Indiana Winter Tour - Banquet,$30 0.00,"meals, overnight accommo dations",TRUE,8 00 pm,NI
1795,19 a,"Musical
Attractio ns",Singing Hoosiers,GK,44,Colum bus,IN,"Saturday, December 03,
1960","Columbus
Commandery of Knights Templar",NI,Banquet,$20 0.00,Dinner,TRUE,NI,Donner Center
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1780,22,"Musical
Attractio ns","Singing
Hoosiers &
Queens",GK,44,"Colum
bus",IN,"Wednesday,
February 15,
1961",NI,NI,NI,NI,NI,TRUE,NI,NI
1778,120 a,"Musical
Attractio ns","Singing
Hoosiers",GK,44,"Bloom
ington",IN,"Wednesday,
March 01, 1961","Bloomington
High School","45
minut
es each","2
Convocations","$0.0
0","gratis,
transporta tion",TRUE,"10 00 &
11 00 am","Bloomin
gton
High School"
1115,18 z,"Musical Attractio
ns",9arsity Group,GK,18,French Lick,IN,"Thursday, October 05, 1961",Indiana Electric Association,NI,Concert,$25 0.00,Dinner,TRUE,NI,Sheraton Hotel
1116,21,Musical Attractio ns,9arsity Group,GK,18,Bloom ington,IN,"Friday, October 06, 1961",IU Dental Alumni Association,NI,Banquet,$50. 00,NI,TRUE,NI,"9an Orman Suburba
n Hotel"
1117,14 z,"Musical
Attractio ns",Singing Hoosiers,GK,44,Indian apolis,IN,"Friday, October 13, 1961",Scottish Rite of Indianapolis,"1
Hour each",Concerts,$35 0.00,Dinner,TRUE,7 45 & 9 15 pm,Scottish Rite
1118,11 zz,Musical Attractio ns,Singing Hoosiers,GK,44,Bloom ington,IN,"Saturday, October 14, 1961","Hoosier School Library
Association Conference","30
Minut es",Luncheon,$0.0 0,NI,TRUE,1 00 pm,"IMU -
Alumni Hall"
1119,45,Musical Attractio ns,Singing Hoosiers,GK,44,Chica go,IL,"Friday, October 20, 1961",Illinois State Chamber of Commerce,"30
Minut es",Banquet,"$1,0 00.0
0",NI,TRUE,7 30 pm,"Palmer House, Grand
Ballroo m"
1121,28 z,"Musical
Attractio ns","Singing
Hoosiers",GK,44,"New
Alban y",IN,"Thursday,
November 09,
1961","Southeastern
Center",NI,Concert,"$20
0.00",NI,TRUE,8 00 pm,NI
1120,53 z,Musical Attractio ns,Singing Hoosiers,GK,44,Salem,IN,"Thursday, November 09,
1961",Salem High School,NI,Convocation,$50. 00,Lunch,TRUE,early afternoon,Salem High School
1131,28 zz,"Musical
Attractio ns","Singing
Hoosiers",GK,44,"New
Alban y",IN,"Thursday,
November 09,
1961","Southeastern
Center",NI,Concert,"$20
0.00",NI,TRUE,NI,NI
1122,13 z,"Musical
Attractio ns",Singing Hoosiers,GK,44,Hamm ond,IN,"Tuesday, November 28,
1961","Hammond
Central Lions Club",NI,Concert,$85 0.00,NI,TRUE,NI,NI
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1123,101,"Musical
Attractio ns","Singing
Hoosiers",GK,44,"Birmi
ngham",MI,"Wednesday,
November 29,
1961","Groves High
School",NI,Concert,"$35
0.00","Housing
and meals",TRUE,8 00 pm,"Groves
High School Auditori
um"
1124,111 zz,Musical Attractio ns,Singing Hoosiers,GK,44,Aubur n,IN,"Thursday, November 30,
1961",Auburn High School,NI,Convocation,$75. 00,Lunch,TRUE,10 40 am,"Auburn High School
Gymnasi um"
1125,17,Musical Attractio ns,Singing Hoosiers,GK,44,Bloom ington,IN,"Saturday, February 03,
1962",Cooperative Public School Conference,"30-45
Minut es",Concert,$10 0.00,NI,TRUE,9 30 am,"IU
Auditori um"
1127,155 z,"Musical
Attractio ns",Singing Hoosiers,GK,44,9evay,IN,"Friday, March 02, 1962",9evay Town Schools,"1
Hour",Convocation,$75. 00,Lunch,TRUE,2 30 pm,"9evay High
School"
1126,108 zz,Musical Attractio ns,Singing Hoosiers,GK,44,Auror a,IN,"Friday, March 02, 1962",Aurora High School,NI,Concert,NI,NI,TRUE,8 00 pm,Aurora High School
1128,149,Musical Attractio ns,Singing Hoosiers,GK,44,Shelby ville,KY,"Tuesday, April 03, 1962",Rotary Club,"1.25
Hours",Concert,$30 0.00,NI,TRUE,8 00 pm,"Shelby County
High School"
1129,88,"Musical Attractio
ns",Singing Hoosiers,GK,44,Green sburg,IN,"Monday, April 09, 1962",Tri Kappa,NI,Concert,$15 0.00,Dinner,TRUE,NI,NI
1130,171 z,"Musical
Attractio ns",9arsity Group,GK,18,French Lick,IN,"Sunday, April 15,
1962","Indiana Dairy
Products Association",NI,Banquet,$30 0.00,NI,TRUE,7 30 pm,Sheraton Hotel
1091,11 z,Musical Attractio ns,Singing Hoosiers,GK,44,Bloom ington,IN,"Wednesday, October 03, 1962","National Association of
Secondary Principals",NI,Concert,$90. 00,NI,TRUE,7 30 pm,"IMU -
Alumni Hall"
1092,9,"Musical
Attractio ns","Singing
Hoosiers",GK,44,"Indian
apolis",IN,"Friday, October
19, 1962",Scottish Rite,"1
Hour",Banquet,"$42
5.00",Dinner,TRUE,NI,"Scottish
Rite Temple"
1093,54,"Musical
Attractio ns",Singing Hoosiers,GK,44,Brook ville,IN,"Monday, October 22, 1962",Tri Kappa Sorority,"1.5
Hours",Concert,$30 0.00,Dinner,TRUE,NI,NI
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1094,40,"Musical
Attractio ns","Singing
Hoosiers",GK,44,"Green
sburg",IN,"Tuesday, October
30, 1962","Tri Kappa
Sorority","1.5
Hours",Concert,"$15
0.00",Dinner,TRUE,8 15 pm,"Greensb
urg Commu nity High
School"
1096,36,Musical Attractio ns,Singing Hoosiers,GK,44,Hamm ond,IN,"Friday, November 16,
1962",Hammond Central Lion s Club,"1.5
Hours",Concert,$85 0.00,NI,TRUE,8 00 pm,"Technic al High School Auditori
um"
1097,62,Musical Attractio ns,Singing Hoosiers,GK,44,Valpar aiso,IN,"Saturday, November 17,
1962",Junior Chamber of Commerce,NI,Concert,$50 0.00,NI,TRUE,NI,NI
1098,33,"Musical
Attractio ns",Singing Hoosiers,GK,44,Gary,IN,"Sunday, November 18,
1962",Gary Center,"1.5
Hours",Concert,$30 0.00,NI,TRUE,3 00 pm,Gary Center
1099,61,"Musical
Attractio ns","Singing
Hoosiers",GK,44,"East
Chica go",IN,"Monday,
November 19,
1962","Washington
High School","1
Hour","Two
Assemblies","$17
5.00",Lunch,TRUE,10 45 am,"Washing
ton High School"
1100,102 zz,Musical Attractio ns,Varstiy Group,GK,18,Huntin gton,IN,"Tuesday, November 27,
1962",Rotary Club,"1
Hour",Banquet,$15 0.00,Dinner,TRUE,7 45 pm,Hotel La Fontaine
1101,6,"Musical Attractio
ns",Singing Hoosiers,GK,44,Colum bus,IN,"Saturday, December 01,
1962","Columbus Commander of
Knights Templar","1
Hour",Banquet,$20 0.00,Dinner,TRUE,8 30 pm,Donner Center
1102,24 z,"Musical
Attractio ns",Varsity Group,GK,18,Evans ville,IN,"Saturday, December 08,
1962",Faultless Caster Co.,NI,"Concert-50
Year Anniversary",$25 0.00,"Overnight
housing and meals",TRUE,NI,Armory
1103,37 z,Musical Attractio ns,Varsity Group,GK,18,Fort Wayn e,IN,"Tuesday, December 18,
1962",Lincoln National Bank and Trust Co.,"1.5
Hours",Christmas Party,$25 0.00,NI,TRUE,8 30 pm,"Fort Wayne
Country Club"
1105,63,"Musical
Attractio ns","Varsity
Group",GK,18,"Huntin
gton",IN,"Wednesday,
February 06,
1963","Huntington
Chamber of Commerce","1
Hour or more",Banquet,"$25
0.00",Dinner,TRUE,6 00 pm,"Huntingt
on Townshi p School"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1106,121 z,"Musical
Attractio ns","Singing
Hoosiers",GK,44,"Indian
apolis",IN,"Thursday,
February 14,
1963","Indiana Section -
American Water Works
Association","1
Hour",Banquet,"$30
0.00",Dinner,TRUE,8 00 pm,"Indiana
Roof"
1108,85,"Musical
Attractio ns","Singing
Hoosiers",GK,44,Paoli,IN,"Tuesday,
February 19,
1963","Paoli Concert
Series",NI,Concert,"$12
5.00",NI,TRUE,7 30 pm,"Paoli
High School"
1107,130,"Musical Attractio
ns",Singing Hoosiers,GK,44,Tell City,IN,"Tuesday, February 19,
1963",Tell City High School,NI,Concert,$10 0.00,Lunch,TRUE,1 00 pm,"Tell City High
School"
1109,1,"Musical
Attractio ns","Singing
Hoosiers",GK,44,"North
Verno n",IN,"Friday, March
01, 1963","North Vernon
High School",NI,"Convocation
& Concert","$40
0.00",Dinner,TRUE,"3 00 &
8 00 pm","North
Vernon High
School"
1095,111 z,"Musical
Attractio ns","Singing
Hoosiers",GK,44,"Indian
apolis",IN,"Wednesday,
March 13, 1963","Union Building -
Medical Center","1.5
Hours",Concert,"$12
5.00",Dinner,TRUE,8 00 pm,"IU
Medical Center"
1110,133,"Musical
Attractio ns",Singing Hoosiers,GK,44,Auror a,IN,"Saturday, March 30, 1963","Aurora Music Parents
Association",NI,Concert,$25 0.00,Dinner,TRUE,NI,"Aurora
High School"
1111,172,"Musical
Attractio ns","Varsity
Group",NI,44,"Bloom
ington",IN,"Wednesday,
April 03, 1963","Farm Bureau
Coop","45
Minut es","Annual
Meeting","$15
0.00",NI,TRUE,8 30 pm,"Fair
Grounds"
1104,156,Musical Attractio ns,Singing Hoosiers,GK,44,Indian apolis,IN,"Friday, April 19,
1963",PTA - Music Department,NI,Concert,$27 5.00,NI,TRUE,8 00 pm,Warren Central High School
1112,159,"Musical Attractio
ns",Singing Hoosiers,GK,44,Bloom ington,IN,"Saturday, April 20, 1963",Delta Kappa Gamma,"30-40
Minut es",Banquet,$10 0.00,NI,TRUE,8 00 pm,"IMU -
Alumni Hall"
1113,119,"Musical
Attractio ns","Singing
Hoosiers",GK,44,Howe,IN,"Monday, April
22, 1963","Howe Military
School",NI,NI,"$15
0.00","Dinner
and breakfast",TRUE,NI,"Howe
Military School Auditori
um"
1114,10,"Musical Attractio
ns",Singing Hoosiers,GK,44,Decat ur,IN,"Tuesday, April 23, 1963",Decatur Civic Concert Series,"1.5
Hours",Concert,$80 0.00,NI,TRUE,8 00 pm,NI
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1055,52,"Musical
Attractio ns","Varsity
Group",RES,19,"Leban
on",IN,"Monday,
September 30,
1963"," Buffy  (Boone
United Fund For You)","30
Minut es",Program,"$25
0.00",NI,TRUE,7 30 pm,"Lebanon
High School Gymnasi
um"
1056,70,Musical Attractio ns,Varsity Singers,RES,44,Bloom ington,IN,"Wednesday, October 16, 1963","Annual Conference, Nt.
Assn. Music Therapy","15-20
Minut es",Luncheon,NI,NI,TRUE,12 45 pm,NI
1057,58,Musical Attractio ns,Singing Hoosiers,RES,44,East Lansin g,MI,"Saturday, October 19, 1963",Michigan State University Cap and Gown Series,NI,Concert,$0.0 0,"Housing, transporta
tion and meals",TRUE,NI,"Michiga n State
Universi ty"
1058,75,Musical Attractio ns,Vocal Quartet,RES,5,Gary,IN,"Thursday, October 24, 1963",Gary Teachers Union - Local #4,"30
Minut es",Educational Conference,$15 0.00,NI,TRUE,9 30 am,"Memori al Auditori
um"
1059,14,"Musical
Attractio ns","Varsity
Group",RES,18,"French
Lick",IN,"Thursday,
October 24, 1963","Indiana Hospital
Association",NI,Banquet,"$25
0.00",NI,TRUE,NI,NI
1060,69,Musical Attractio ns,Varsity Group,RES,20,Huntin gton,IN,"Tuesday, November 12,
1963",Rotary Club,"1
Hour",Program - Ladies Night,$25 0.00,NI,TRUE,8 00 pm,Hotel La Fontaine
1061,65,Musical Attractio ns,Singing Hoosiers,RES,44,Evans ville,IN,"Tuesday, November 19,
1963",Evansville Rotary Club,"45
Minut es",Banquet,$40 0.00,Dinner,TRUE,7 30 pm,"Rose Room - Hotel McCurd
y"
1062,24,Musical Attractio ns,Singing Hoosiers,RES,44,Hamm ond,IN,"Monday, November 25,
1963",Hammond Central Lions Club,NI,Concert,$85 0.00,NI,TRUE,8 00 pm,"Technic al High School
Auditori um"
1063,108 z,"Musical
Attractio ns",Singing Hoosiers,RES,44,Shelby ville,IN,"Monday, November 25,
1963",Nate Kaufman,"1
Hour",Banquet,$25 0.00,NI,TRUE,8 15 pm,Elks Club
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1064,105,"Musical
Attractio ns","Vocal
quartet and
Accomp anist",NI,5,"New
Castle",IN,"Monday,
December 02,
1963","The Courier
Times","45
Minut es",Banquet,"$90.
00",Dinner,TRUE,6 00 pm,"Westwo
od Country Club"
1066,13,Musical Attractio ns,Singing Hoosiers,RES,44,Richm ond,IN,"Tuesday, December 03,
1963",The Woman s Club,NI,Concert,$35 0.00,Dinner,TRUE,8 00 pm,"Earlham College
Fieldhou se"
1065,74,Musical Attractio ns,Singing Hoosiers,RES,44,Winch ester,IN,"Tuesday, December 03,
1963",Lee L. Driver High School,NI,Assembly program,$10 0.00,Lunch,TRUE,2 30 pm,"Lee L. Driver
High School"
1067,102 z,Musical Attractio ns,"Vocal Quartet and Accomp
anist",RES,5,Colum bus,IN,"Saturday, December 07,
1963",Union Starch and Refining Co.,NI,Banquet,$95. 00,Dinner,TRUE,7 30 pm,Harrison Lake Country Club
1068,123,Musical Attractio ns,Vocal Duet & Accomp anist,NI,3,Frankl in,IN,"Tuesday, December 10,
1963",Kiwanis Club,NI,NI,$45. 00,"Dinner, Performer s Marcia Simpson & Mike
Conway",TRUE,7 30 pm,NI
1069,120,"Musical
Attractio ns","Singing
Hoosiers",RES,44,"Batesv
ille",IN,"Friday,
December 13,
1963","Batesville
Retailers","1.5
Hours",Concert,"$30
0.00",Dinner,TRUE,8 15 pm,"Sherman
House"
1070,128,Musical Attractio ns,Vocal Quartet and Accomp anist,NI,5,Seymo ur,IN,"Sunday, December 22,
1963",Amoco Chemical Co.,"45
Minut es",Christmas Party,$75. 00,NI,TRUE,3 00 pm,Elks Club
1071,136,Musical Attractio ns,"Vocal Duet and Accomp
anist",NI,3,Bloom ington,IN,"Thursday, January 09, 1964",Masonic Lodge,"20-30
Minut es",Banquet,$25. 00,NI,TRUE,7 30 pm,Masonic Temple
1072,5,Musical Attractio ns,Singing Hoosiers,RES,44,Louisv ille,KY,"Saturday, January 11, 1964",Kentucky Retail Lumber Dealers Association,NI,Banquet - Concert,$35 0.00,Dinner,TRUE,8 00 pm,"Kentuck y Hotel Ballroo
m"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1073,137,"Musical
Attractio ns","Singing
Hoosiers",RES,NI,"Bloom
ington",IN,"Saturday,
February 08,
1964","Public School
Program","Conce
rt Lengt
h","Concert -
Cooperative Public School
Conference","$10
0.00",NI,TRUE,1 30 pm,"IU
Auditori um"
1074,155,"Musical
Attractio ns","Vocal
Quartet and
Accomp anist",NI,5,"Bloom
ington",IN,"Thursday,
February 13,
1964","First Church of
God","40-45
Minut es",Banquet,"$50.
00",NI,TRUE,NI,"IMU -
Frangipa ni Room"
1075,161,"Musical
Attractio ns",Singing Hoosiers,RES,45,Lexin gton,KY,"Friday, February 21, 1964","Home Builders
Association of Lexington","50
Minut es",Banquet,$72 5.00,"Hotel
room for overnight",TRUE,8 30 pm,Phoenix Hotel
1076,167,"Musical
Attractio ns",Singing Hoosiers,RES,45,Batesv ille,IN,"Sunday, February 23, 1964","Sherman House, Batesville","1.5
Hours",Concert,$30 0.00,Dinner,TRUE,4 00 pm,Sherman House
1077,171,Musical Attractio ns,"Vocal Duet and
Accomp anist",NI,3,Bloom ington,IN,"Thursday, February 27,
1964",Masonic Lodge,"20-30
Minut es",Promotion Dinner,$30. 00,NI,TRUE,NI,"Masonic Hall
Dining Room"
1078,145,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",Evans ville,IN,"Tuesday, March 03, 1964",Harrison High School PTA,"3 00 -
30
Minut es;
8 00 -
1.25
Hours",Concerts,$25 0.00,NI,TRUE,3 00 & 8 00 pm,Harrison High School
1079,144 z,"Musical
Attractio ns","Singing
Hoosiers",RES,"Appro
x. 47","Evans
ville",IN,"Tuesday, March
03, 1964","Evansville
Chapter of Hadassah","30-40
Minut es",Banquet,"$10
0.00",NI,TRUE,"12 00 am
(noon)","Evansvil
le College, Great Hall, Union
Building"
1081,175,"Musical
Attractio ns","Singing
Hoosiers",RES,44,Culver,IN,"Friday, April 10,
1964","Culver Junior
Chamber of Commerce","1.5
Hours","Spring Tour -
Concert","$25
0.00",NI,TRUE,8 00 pm,"Eppley
Auditori um - Culver Military Academ
y"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1080,164,"Musical
Attractio ns","Singing
Hoosiers",RES,44,Howe,IN,"Friday, April 10,
1964","Howe Military
School",NI,"Spring Tour -
Concert","$17
5.00",Lunch,TRUE,2 00 pm,"Howe
Military School"
1082,163,Musical Attractio ns,Singing Hoosiers,RES,44,Huntin gton,IN,"Saturday, April 11, 1964",Huntington College Senior Class,"1.5
Hours",Spring Tour - Concert,$50 0.00,Dinner,TRUE,8 00 pm,"Huntingt on High School Auditori
um"
1083,169,"Musical Attractio
ns",Singing Hoosiers,RES,44,Indian apolis,IN,"Monday, April 13, 1964","Indiana State Bottlers
Association","1.5
Hours",Banquet,$47 5.00,NI,TRUE,9 00 pm,Speedwa y Motel
1084,12,Musical Attractio ns,Singing Hoosiers,RES,44,Terre Haute,IN,"Tuesday, April 14, 1964",Indana State College,NI,Concert,$25 0.00,NI,TRUE,2 00 pm,"Student Union Auditori
um"
1085,115,"Musical
Attractio ns",Singing Hoosiers,RES,"Appro
x. 47",Bloom ington,IN,"Monday, April 20, 1964","Association of
college Unions International","30
Minut es",NI,$0.0 0,NI,TRUE,9 00 pm,"IMU -
Alumni Hall"
1086,152,Musical Attractio ns,"Vocal Duet and
Accomp anist",NI,3,Bloom ington,IN,"Sunday, April 26,
1964",Department of Geology,"20
Minut es",Banquet,$25. 00,NI,TRUE,NI,"IMU -
Solariu m"
1087,181,"Musical
Attractio ns",Singing Hoosiers,RES,45,Shelby ville,IN,"Wednesday, April 29, 1964",Elks Club,NI,Banquet,$25 0.00,Dinner,TRUE,8 30 pm,Elks Club
1206,NI,NI,Singing Hoosiers,RES,Full Group,Bloom ington,IN,"Saturday, May 02, 1964",NI,NI,"Annual Spring
Concert",$0.0 0,NI,FALSE,8 00 pm,"IU
Auditori um"
1088,204,Musical Attractio ns,"Vocal Quartet and Accomp
anist",NI,5,Seymo ur,IN,"Tuesday, May 05, 1964",Seymour Classroom Teachers Association,"30
Minut es",Banquet,$85. 00,Dinner,TRUE,6 30 pm,"Seymour High School Cafeteri
a"
1089,190,"Musical
Attractio ns","Varsity
Singers",RES,NI,"New
Castle",IN,"Monday, May
11, 1964","New Castle
Alumni Association","1
Hour",Banquet,"$75.
00",Dinner,TRUE,NI,"Westwo
od Country Club"
1090,191,"Musical
Attractio ns","Varsity
Group",NI,18,"Koko
mo",IN,"Tuesday, May
12, 1964","Kokomo Rotary
Club","1.5
Hours",Banquet,"$25
0.00",Dinner,TRUE,8 00 pm,"Moose
Lodge"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1018,2,"Musical
Attractio ns","Varsity
Singers",RES,NI,"Indian
apolis",IN,"Thursday,
August 13, 1964","Wm. E. Block
Co.",NI,NI,NI,"$300 in
gift certificate s with merchandi se payable to member of the Varsity
Singers",TRUE,NI,NI
1019,2a,"Musical
Attractio ns",Varsity Singers,RES,"Appro
x. 47",Indian apolis,IN,"Friday, August 14, 1964",Wm. E. Block Co.,NI,NI,NI,"see contract
#2",TRUE,NI,NI
1021,37,"Musical
Attractio ns","Caribbea
n Group",RES,12,"Bloom
ington",IN,"Friday,
September 25,
1964","Dental Alumni
Association","45
Minut es",Concert,"$15
0.00",NI,TRUE,8 00 pm,"IMU -
Frangipa ni Room"
